application_number;application_date;registration_date;application_language_code;second_language_code;expiry_date;name
47613;018143550;2019-10-28;2020-06-04;de;en;2029-10-28;"Gartenkrone ""Aus Liebe zur Pflanze"""
47614;018143552;2019-10-28;2020-02-13;it;en;2029-10-28;OH ROMEO
47615;018143554;2019-10-28;2020-02-29;en;it;2029-10-28;OLD EL PASO TORTILLA POCKETS
47616;018143556;2019-10-28;2020-02-08;en;de;2029-10-28;galaxyadvisors
47617;018143561;2019-10-28;2020-03-20;fr;en;2029-10-28;adopt'
47618;018143563;2019-10-28;2020-03-06;de;en;2029-10-28;nebumind
47619;018143564;2019-10-28;2020-03-03;en;it;2029-10-28;8 DOORS DISTILLERY
47620;018143566;2019-10-28;2020-02-08;de;en;2029-10-28;aktoplan
47621;018143569;2019-10-28;2020-06-05;de;en;2029-10-28;BCB Club Kitchen
47622;018143571;2019-12-10;2020-05-22;nl;en;2029-12-10;OBAM
47623;018143572;2019-10-28;2020-02-13;it;en;2029-10-28;AROMY
47624;018143573;2019-10-28;2020-02-08;en;es;2029-10-28;OverTime Leader
47625;018143576;2019-10-28;2020-02-18;fr;en;2029-10-28;NEUTRIFOR
47626;018143579;2019-10-28;2020-02-13;de;en;2029-10-28;Shiriing
47627;018143581;2019-10-28;2020-02-27;fi;en;2029-10-28;µDOES
47628;018143582;2019-10-28;2020-05-22;fr;en;2029-10-28;MINERALLIUM
47629;018143586;2019-10-28;2020-03-11;it;en;2029-10-28;3 ORI
47630;018143587;2019-10-28;2020-03-12;it;en;2029-10-28;CAMPOMASUA
47631;018143589;2019-10-28;2020-03-13;it;en;2029-10-28;THAT'S WHY
47632;018143591;2019-10-28;2020-02-18;fi;en;2029-10-28;TRENTO
47633;018143594;2019-10-28;2020-02-11;it;en;2029-10-28;DIOT THERMO
47634;018143606;2019-10-28;2020-03-12;it;en;2029-10-28;DOIMO CUCINE
47635;018143609;2019-10-28;2020-02-21;en;fr;2029-10-28;AVEDA
47636;018143610;2019-10-28;2020-02-11;fr;en;2029-10-28;Laborde Advisory
47637;018143613;2019-10-28;2020-02-13;de;en;2029-10-28;P.A. Straubinger
47638;018143621;2019-10-28;2020-02-18;en;de;2029-10-28;MELSERVO-JET
47639;018143623;2019-10-28;2020-02-11;fr;en;2029-10-28;Soft Your Skills
47640;018143626;2019-10-28;2020-03-10;en;de;2029-10-28;HP
47641;018143629;2019-10-28;2020-02-11;en;de;2029-10-28;powfans
47642;018143632;2019-10-28;2020-02-11;en;de;2029-10-28;Jubestar
47643;018143636;2019-10-29;2020-02-13;es;en;2029-10-29;Tesoro Gourmet
47644;018143637;2019-10-29;2020-02-19;en;de;2029-10-29;D&LE
47645;018143638;2019-10-29;2020-02-19;en;de;2029-10-29;DULPLAY
47646;018143639;2019-10-29;2020-02-19;en;de;2029-10-29;GX&XD
47647;018143640;2019-10-29;2020-02-19;en;de;2029-10-29;HM&DX
47648;018143641;2019-10-29;2020-02-21;en;de;2029-10-29;LoveHouse
47649;018143642;2019-10-29;2020-02-19;en;de;2029-10-29;QQXX
47650;018143643;2019-10-29;2020-03-07;en;de;2029-10-29;MEGAFLEX
47651;018143645;2019-10-29;2020-02-19;en;de;2029-10-29;YB&GQ
47652;018143648;2019-10-29;2020-02-13;fr;en;2029-10-29;PANTOFFELHELD
47653;018143650;2019-10-29;2020-05-22;en;fr;2029-10-29;DEUTRAMED
47654;018143653;2019-10-29;2020-02-29;sv;en;2029-10-29;Roast Peaf
47655;018143654;2019-10-29;2020-02-29;sv;en;2029-10-29;Burger of Heaven
47656;018143655;2019-10-29;2020-02-27;en;de;2029-10-29;JERAZIN
47657;018143656;2019-10-29;2020-03-04;en;es;2029-10-29;YAOCHENG
47658;018143657;2019-10-29;2020-03-04;de;en;2029-10-29;REWE express
47659;018143658;2019-10-29;2020-08-14;de;en;2029-10-29;M-ProTec
47660;018143659;2019-10-29;2020-05-22;de;en;2029-10-29;GDS
47661;018143660;2019-10-29;2020-05-22;de;en;2029-10-29;3349
47662;018143663;2019-12-18;2020-05-22;de;en;2029-12-18;BTC Engineering GmbH
47663;018143674;2019-10-25;2020-02-21;de;en;2029-10-25;Digitalveterans
47664;018143675;2019-10-25;2020-03-07;es;en;2029-10-25;SOLODIOL
47665;018143676;2019-10-25;2020-03-07;es;en;2029-10-25;PURPLEDIOL
47666;018143677;2019-10-25;2020-03-06;it;en;2029-10-25;AQUA DI PONZA
47667;018143678;2019-10-25;2020-03-10;es;en;2029-10-25;THE INVENTORY
47668;018143681;2019-10-25;2020-02-21;en;fr;2029-10-25;THE LAUNDRESS
47669;018143683;2019-10-25;2020-02-18;en;fr;2029-10-25;SEVENTH GENERATION
47670;018143686;2019-10-25;2020-03-10;de;en;2029-10-25;agym
47671;018143690;2019-10-25;2020-02-27;en;it;2029-10-25;THE FREEDOM TO DO MORE
47672;018143691;2019-10-25;2020-03-13;en;it;2029-10-25;INTERNAL COSMETIC
47673;018143694;2019-10-25;2020-02-11;de;en;2029-10-25;e-cage
47674;018143696;2019-10-25;2020-02-27;en;fr;2029-10-25;MILKA MINI HEARTS
47675;018143698;2019-10-25;2020-05-22;nl;en;2029-10-25;BRTS
47676;018143699;2019-10-25;2020-05-05;de;en;2029-10-25;GINEO
47677;018143703;2019-10-25;2020-03-25;sv;en;2029-10-25;FRAME
47678;018143704;2019-10-25;2020-11-17;fr;en;2029-10-25;FOCALIST
47679;018143705;2019-10-25;2020-02-13;de;en;2029-10-25;Bubix
47680;018143707;2019-10-25;2020-02-13;de;en;2029-10-25;Bubix Bro
47681;018143712;2019-10-25;2020-02-15;nl;en;2029-10-25;RALEIGH CHOPPER
47682;018143714;2019-10-25;2020-05-22;en;fr;2029-10-25;ARISTA NETWORKS
47683;018143717;2019-10-25;2020-02-15;ro;en;2029-10-25;OzoneFix
47684;018143718;2019-10-25;2020-02-07;pl;en;2029-10-25;PURE FIRE
47685;018143723;2019-10-25;2020-02-13;it;en;2029-10-25;INTERCOM TECHPHEN
47686;018143726;2019-10-25;2020-02-21;en;fr;2029-10-25;OREO O’s
47687;018143727;2019-10-25;2020-05-22;fr;en;2029-10-25;MY DRIVER BY THALYS
47688;018143728;2019-10-25;2020-02-11;it;en;2029-10-25;HIJABEAU
47689;018143729;2019-10-25;2020-05-22;fr;en;2029-10-25;ASTRAVEUS
47690;018143731;2019-10-25;2020-02-29;fr;en;2029-10-25;LAKHESYS
47691;018143733;2019-11-26;2020-05-22;cs;en;2029-11-26;Z-BOT
47692;018143734;2019-10-25;2020-02-26;en;de;2029-10-25;EMA
47693;018143735;2019-10-25;2020-02-27;en;de;2029-10-25;EMA
47694;018143738;2019-10-25;2020-02-08;es;en;2029-10-25;KIMEX
47695;018143741;2019-10-25;2020-02-26;fr;en;2029-10-25;A-MANSIA AKKADEMIA
47696;018143742;2019-10-25;2020-02-15;en;it;2029-10-25;GRITCUP
47697;018143743;2019-10-25;2020-02-29;en;fr;2029-10-25;PWRCELL
47698;018143744;2019-10-25;2020-02-18;en;fr;2029-10-25;TGP
47699;018143746;2019-10-25;2020-07-17;en;fr;2029-10-25;Loelle
47700;018143750;2019-10-25;2020-05-22;de;en;2029-10-25;ELWIM
47701;018143751;2019-10-25;2020-02-08;en;es;2029-10-25;wezenz
47702;018143754;2019-10-25;2020-07-07;de;en;2029-10-25;ROCK THE WORLD
47703;018143756;2019-10-25;2020-02-11;en;es;2029-10-25;XporeTEX
47704;018143758;2019-10-26;2020-02-08;en;es;2029-10-26;Lenski
47705;018143759;2019-10-26;2020-02-08;de;en;2029-10-26;RocketGirl
47706;018143760;2019-10-26;2020-02-08;en;it;2029-10-26;GABOGUZZO
47707;018143761;2019-10-26;2020-02-08;en;de;2029-10-26;Oustax
47708;018143764;2019-10-27;2020-02-08;en;fr;2029-10-27;Arcorial
47709;018143766;2019-10-27;2020-02-08;de;en;2029-10-27;SeaEx
47710;018143773;2019-10-28;2020-02-11;en;de;2029-10-28;Maxsure
47711;018143774;2019-10-28;2020-05-22;de;en;2029-10-28;VBO
47712;018143777;2019-10-28;2020-02-29;en;de;2029-10-28;ALLOSURE
47713;018143780;2019-10-28;2020-02-11;en;de;2029-10-28;HELLSTRÖM
47714;018143785;2019-10-28;2020-02-29;en;de;2029-10-28;AQUAKOTE
47715;018143786;2019-10-28;2020-03-06;en;fr;2029-10-28;REGREADY
47716;018143787;2019-10-28;2020-05-22;en;fr;2029-10-28;CHIPOTLANE
47717;018143788;2019-10-28;2020-02-27;de;en;2029-10-28;Motion Semantics
47718;018143789;2019-10-28;2020-02-08;en;it;2029-10-28;GST EliteSyn
47719;018143791;2019-10-28;2020-05-22;en;de;2029-10-28;OLERUP
47720;018143792;2019-10-28;2020-02-27;nl;en;2029-10-28;ZONNEBLUSSER
47721;018143794;2019-10-28;2020-02-27;sv;en;2029-10-28;tiki
47722;018143797;2019-10-28;2020-03-10;pl;en;2029-10-28;LIPO-TRANSYSTEM
47723;018143798;2019-10-28;2020-08-03;fi;en;2029-10-28;JUKKA
47724;018143802;2019-10-28;2020-02-13;de;en;2029-10-28;nanodopping
47725;018143804;2019-10-28;2020-02-13;it;en;2029-10-28;The Art side of the moon
47726;018143806;2019-10-28;2020-02-11;en;fr;2029-10-28;ORNA STUDIOS
47727;018143807;2019-10-28;2020-02-19;hr;en;2029-10-28;ZULUHOOD
47728;018143809;2019-10-28;2020-08-03;fi;en;2029-10-28;JUKKATALO
47729;018143810;2019-10-28;2020-02-11;de;en;2029-10-28;Swoomee
47730;018143812;2019-10-28;2020-02-27;en;fr;2029-10-28;XIROS SURGICAL
47731;018143816;2019-10-28;2020-05-22;en;es;2029-10-28;DilutionIQ
47732;018143819;2019-10-28;2020-02-19;fr;en;2029-10-28;FISU HEALTHY CAMPUS
47733;018143828;2019-10-28;2020-02-18;en;it;2029-10-28;DRA SUNSHINE
47734;018143830;2019-10-28;2020-02-29;en;fr;2029-10-28;FLEXPASSER
47735;018143831;2019-10-28;2020-05-22;de;en;2029-10-28;The ARC Circle
47736;018143832;2019-10-28;2020-02-13;it;en;2029-10-28;9dot
47737;018143833;2019-10-28;2020-03-04;de;en;2029-10-28;NUSSKATI
47738;018143835;2019-10-28;2020-02-27;en;fr;2029-10-28;MTYKA
47739;018143837;2019-10-28;2020-02-27;nl;en;2029-10-28;ENH
47740;018143839;2019-10-28;2020-02-27;en;fr;2029-10-28;VYMIRIO
47741;018143841;2019-10-28;2020-02-26;en;fr;2029-10-28;MTAMRIO
47742;018143846;2019-10-28;2020-05-22;en;it;2029-10-28;CHARLOTTE DARLING
47743;018143847;2019-10-28;2020-05-22;en;it;2029-10-28;ALFRESCO, SIMPLY A BETTER WAY
47744;018143848;2019-10-28;2020-05-22;nl;en;2029-10-28;SAWIDAY
47745;018143852;2019-10-28;2020-02-13;de;en;2029-10-28;SORBAS
47746;018143853;2019-10-28;2020-11-12;nl;en;2029-10-28;ADEMA
47747;018143856;2019-10-28;2020-02-11;es;en;2029-10-28;NAT 1917
47748;018143858;2019-10-28;2020-09-08;nl;en;2029-10-28;SANICLASS
47749;018143869;2019-10-28;2020-03-12;nl;en;2029-10-28;ZEZA
47750;018143870;2019-10-28;2020-03-12;nl;en;2029-10-28;ROSANI
47751;018143871;2019-10-28;2020-03-12;es;en;2029-10-28;Löe
47752;018143872;2019-10-28;2020-03-11;es;en;2029-10-28;Löe by Leonisa
47753;018143874;2019-10-28;2020-03-03;de;en;2029-10-28;NET4FLAT
47754;018143875;2019-10-28;2020-02-15;en;de;2029-10-28;CLIP BET STUDIOS
47755;018143879;2019-10-28;2020-02-11;de;en;2029-10-28;Aerostar
47756;018143880;2019-10-28;2020-02-11;de;en;2029-10-28;Chopstar
47757;018143885;2019-10-28;2020-06-11;de;en;2029-10-28;POLIFLEX
47758;018143886;2019-10-28;2020-02-11;de;en;2029-10-28;Tablard
47759;018143887;2019-10-28;2020-02-13;de;en;2029-10-28;enabling church
47760;018143888;2019-10-28;2020-02-18;en;fr;2029-10-28;FURPRIZE
47761;018143889;2019-10-28;2020-02-11;es;en;2029-10-28;GEOTRACTOR
47762;018143891;2019-10-28;2020-02-13;el;en;2029-10-28;ANTETOKOUNBROS
47763;018143904;2019-10-29;2020-05-22;et;en;2029-10-29;STARTUP WISE GUYS
47764;018143909;2019-10-29;2020-02-13;it;en;2029-10-29;#3PH
47765;018143912;2019-10-29;2020-02-13;sv;en;2029-10-29;Valerie Aflalo
47766;018143913;2019-10-29;2020-05-22;sv;en;2029-10-29;GOTOWORK
47767;018143914;2019-10-29;2020-02-29;sv;en;2029-10-29;ONCE MORE
47768;018143919;2019-10-29;2020-02-19;de;en;2029-10-29;Anyq
47769;018143920;2019-10-29;2020-09-25;sv;en;2029-10-29;empoweringworkplaces
47770;018143922;2019-10-29;2020-03-07;en;de;2029-10-29;ZETAGEN
47771;018143923;2019-10-29;2020-02-11;it;en;2029-10-29;#3PH WASH
47772;018143954;2019-10-25;2020-02-08;en;de;2029-10-25;NERVASSURE
47773;018143956;2019-10-25;2020-02-26;de;en;2029-10-25;SoftGem
47774;018143958;2019-10-25;2020-08-25;nl;en;2029-10-25;Jack Frost
47775;018143962;2019-10-25;2020-05-22;nl;en;2029-10-25;NOA MAY
47776;018143965;2019-10-25;2020-02-22;en;fr;2029-10-25;NuCalf
47777;018143969;2019-10-25;2020-02-22;en;fr;2029-10-25;Relyte
47778;018143970;2019-10-25;2020-02-27;da;en;2029-10-25;BAKER
47779;018143971;2019-10-25;2020-02-27;da;en;2029-10-25;45 CHAIR
47780;018143973;2019-10-25;2020-02-27;da;en;2029-10-25;POET
47781;018143975;2019-10-25;2020-02-29;da;en;2029-10-25;CHIEFTAIN
47782;018143979;2019-10-25;2020-05-22;de;en;2029-10-25;ACCESS!ZER
47783;018143982;2019-10-25;2020-05-18;de;en;2029-10-25;QVenture
47784;018143983;2019-10-25;2020-02-13;en;fr;2029-10-25;XTENDOBUTTON
47785;018143987;2019-10-25;2020-02-29;sv;en;2029-10-25;SECMAKER
47786;018143989;2019-10-25;2020-09-21;nl;en;2029-10-25;AMIXO
47787;018143993;2019-10-25;2020-03-06;de;en;2029-10-25;!WEHMUT
47788;018143995;2019-10-25;2020-02-18;de;en;2029-10-25;ELEMENTARGLÜCK
47789;018143996;2019-10-25;2020-02-08;en;fr;2029-10-25;Kam Dylan
47790;018144001;2019-10-25;2020-02-13;pt;en;2029-10-25;bbkw
47791;018144006;2019-10-25;2020-02-08;fr;en;2029-10-25;LE PACHA DE L'ESCARELLE
47792;018144008;2019-10-25;2020-02-08;cs;en;2029-10-25;PETROF
47793;018144009;2019-10-26;2020-02-08;en;de;2029-10-26;MaxiOS
47794;018144011;2019-10-26;2020-02-13;en;fr;2029-10-26;Conformar
47795;018144012;2019-10-26;2020-06-29;fr;en;2029-10-26;Alternative Café
47796;018144015;2019-10-26;2020-02-08;en;de;2029-10-26;NOURISHED3
47797;018144017;2019-10-26;2020-02-29;fr;en;2029-10-26;CLINIBED
47798;018144020;2019-10-27;2020-02-13;en;es;2029-10-27;Y-STRAP
47799;018144023;2019-10-27;2020-02-27;de;en;2029-10-27;BalanceRower
47800;018144024;2019-12-19;2020-05-22;de;en;2029-12-19;CALUA
47801;018144027;2019-10-27;2020-02-08;de;en;2029-10-27;MOODIVATIONS
47802;018144034;2019-10-27;2020-02-08;en;fr;2029-10-27;AwsmColor
47803;018144035;2019-10-27;2020-02-08;en;fr;2029-10-27;Makartt
47804;018144036;2019-10-28;2020-02-11;en;it;2029-10-28;YRYM HT
47805;018144037;2019-10-28;2020-02-19;en;it;2029-10-28;youbuy racingmoto
47806;018144041;2019-10-28;2020-02-11;en;it;2029-10-28;HTVRONT
47807;018144042;2019-10-28;2020-05-22;de;en;2029-10-28;Bearclaw
47808;018144044;2019-10-28;2020-02-08;it;en;2029-10-28;ALCHYMIA
47809;018144045;2019-10-28;2020-03-10;es;en;2029-10-28;SOLERGY
47810;018144046;2019-10-28;2020-02-19;de;en;2029-10-28;Trivia Quiz Story
47811;018144064;2019-10-28;2020-05-22;en;fr;2029-10-28;KELCO-CARE
47812;018144065;2019-10-28;2020-05-22;en;fr;2029-10-28;HOMLOV
47813;018144070;2019-10-28;2020-02-29;sv;en;2029-10-28;Opus Remote Sensing
47814;018144071;2019-10-28;2020-02-13;it;en;2029-10-28;ALFREDO VANIA
47815;018144078;2019-10-28;2020-02-13;pl;en;2029-10-28;CHOCCO-WOW
47816;018144083;2019-10-28;2020-02-21;it;en;2029-10-28;STONIZE
47817;018144088;2019-10-28;2020-03-13;nl;en;2029-10-28;DR. BLEND
47818;018144091;2019-10-28;2020-02-27;fr;en;2029-10-28;VIVALGUE
47819;018144092;2019-10-28;2020-02-27;fr;en;2029-10-28;VIVAFLASH
47820;018144094;2019-10-28;2020-02-27;fr;en;2029-10-28;ISOMAG
47821;018144096;2019-10-28;2020-02-11;da;en;2029-10-28;ChillPots
47822;018144097;2019-10-28;2020-02-11;da;en;2029-10-28;Chill Pots
47823;018144098;2019-10-28;2020-02-19;en;de;2029-10-28;VertAir
47824;018144102;2019-10-28;2020-02-11;fr;en;2029-10-28;ROSA REGENSCHIRM
47825;018144103;2019-10-28;2020-02-11;en;de;2029-10-28;BotswanaMark
47826;018144105;2019-10-28;2020-02-29;sv;en;2029-10-28;RPD-01
47827;018144108;2019-10-28;2020-05-22;cs;en;2029-10-28;Kupino
47828;018144111;2019-10-28;2020-02-13;sv;en;2029-10-28;BORASCOTTON
47829;018144112;2019-10-28;2020-02-11;fr;en;2029-10-28;COLOR VISION by Pförtner
47830;018144114;2019-10-28;2020-03-03;en;de;2029-10-28;CORES
47831;018144115;2019-10-28;2020-05-22;fr;en;2029-10-28;ALUTHEA
47832;018144119;2019-10-28;2020-05-22;de;en;2029-10-28;KExpress
47833;018144121;2019-10-28;2020-05-22;de;en;2029-10-28;FOTUUM
47834;018144131;2019-10-28;2020-02-27;de;en;2029-10-28;Tyger
47835;018144132;2019-10-28;2020-05-22;it;en;2029-10-28;MOBILITY DIVIDE
47836;018144133;2019-10-28;2020-05-22;en;fr;2029-10-28;VERSIONAL
47837;018144134;2019-10-28;2020-05-22;en;fr;2029-10-28;VRSNL
47838;018144137;2019-10-28;2020-02-15;en;fr;2029-10-28;Healthspan Love Your
47839;018144138;2019-10-28;2020-02-13;en;de;2029-10-28;Divum
47840;018144139;2019-10-29;2020-06-03;en;it;2029-10-29;xPocket
47841;018144140;2019-10-29;2020-06-03;en;it;2029-10-29;xMoney
47842;018144141;2019-10-29;2020-06-03;en;it;2029-10-29;xBank
47843;018144143;2019-10-29;2020-02-15;en;de;2029-10-29;Coltron
47844;018144145;2019-10-29;2020-03-04;de;en;2029-10-29;tnwb
47845;018144147;2019-10-29;2020-03-06;pl;en;2029-10-29;CYMESSIMO
47846;018144148;2019-10-29;2020-02-13;it;en;2029-10-29;ITALCAMEL
47847;018144156;2019-10-29;2020-02-21;nl;en;2029-10-29;Light as a host
47848;018144158;2019-10-29;2020-02-29;fi;en;2029-10-29;MAJAKKA
47849;018144159;2019-10-29;2020-02-13;en;de;2029-10-29;robotyler
47850;018144164;2019-10-29;2020-05-22;cs;en;2029-10-29;HACKER
47851;018144167;2019-10-29;2020-05-22;nl;en;2029-10-29;IDENTIPACK
47852;018144169;2019-10-29;2020-03-11;en;it;2029-10-29;VECHAIN TOOLCHAIN
47853;018144171;2019-10-29;2020-11-07;cs;en;2029-10-29;SAFECHARGER
47854;018144172;2019-10-29;2020-02-13;es;en;2029-10-29;XINU BOTANICAROMATICA
47855;018144176;2019-10-29;2020-11-07;cs;en;2029-10-29;SAFEELECTRIC
47856;018144177;2019-10-29;2020-02-13;fr;en;2029-10-29;HOUSE OF HASSANI
47857;018144184;2019-10-29;2020-05-22;en;es;2029-10-29;TURBO IQ
47858;018144189;2019-10-29;2020-02-29;en;it;2029-10-29;UNILITE
47859;018144193;2019-10-29;2020-02-13;de;en;2029-10-29;Imperiumtools
47860;018144200;2019-10-29;2020-05-22;en;de;2029-10-29;TEKNA
47861;018144201;2019-10-29;2020-02-29;sv;en;2029-10-29;ENCARE
47862;018144203;2019-10-29;2020-02-13;sv;en;2029-10-29;SPARK POPPING
47863;018144254;2019-10-28;2020-02-11;fr;en;2029-10-28;Comité Jacqueline Marval
47864;018144256;2019-10-28;2020-02-26;en;it;2029-10-28;esure
47865;018144257;2019-10-28;2020-02-11;fr;en;2029-10-28;SWITTEC
47866;018144259;2019-10-28;2020-02-27;fr;en;2029-10-28;NANOJET
47867;018144261;2019-10-28;2020-02-29;it;en;2029-10-28;SHARD IMPLANT
47868;018144262;2019-10-28;2020-05-22;en;fr;2029-10-28;CUTIE PIE
47869;018144266;2019-10-28;2020-03-06;pt;en;2029-10-28;DESORDEM
47870;018144269;2019-10-28;2020-02-11;en;es;2029-10-28;Minted Geek
47871;018144270;2019-10-28;2020-02-26;it;en;2029-10-28;YAVOL
47872;018144273;2019-10-29;2020-02-13;en;fr;2029-10-29;Soontrans
47873;018144277;2019-10-29;2020-02-13;en;fr;2029-10-29;GHKWXUE
47874;018144280;2019-10-29;2020-02-27;de;en;2029-10-29;@ON
47875;018144281;2019-10-29;2020-02-27;de;en;2029-10-29;INPLAYS
47876;018144282;2019-10-29;2020-02-13;el;en;2029-10-29;Hack The Box
47877;018144283;2019-10-29;2020-08-25;de;en;2029-10-29;4D-Proteomics
47878;018144284;2019-10-29;2020-08-25;de;en;2029-10-29;4D-Lipidomics
47879;018144285;2019-10-29;2020-08-25;de;en;2029-10-29;4D-Metabolomics
47880;018144286;2019-10-29;2020-02-29;nl;en;2029-10-29;DICSEAL
47881;018144287;2019-10-29;2020-03-07;de;en;2029-10-29;Vitaworld
47882;018144295;2019-10-29;2020-03-12;en;es;2029-10-29;WAFTING
47883;018144296;2019-10-29;2020-02-19;nl;en;2029-10-29;FLEMISH PRIMITIVE
47884;018144300;2019-10-29;2020-03-11;en;es;2029-10-29;Cerburny
47885;018144302;2019-10-29;2020-05-22;de;en;2029-10-29;mobicon
47886;018144305;2019-10-29;2020-05-22;en;it;2029-10-29;OPENJS FOUNDATION
47887;018144308;2019-10-29;2020-02-26;de;en;2029-10-29;VARIO-M-U-T
47888;018144309;2019-10-29;2020-02-21;de;en;2029-10-29;POWER-M-U-T
47889;018144311;2019-10-29;2020-05-22;de;en;2029-10-29;LACTOGLACE
47890;018144312;2019-10-29;2020-02-21;de;en;2029-10-29;M-U-T-Austrocleaner
47891;018144313;2019-10-29;2020-02-27;de;en;2029-10-29;JOGUSTAB
47892;018144314;2019-10-29;2020-02-21;de;en;2029-10-29;SEWACOMP
47893;018144315;2019-10-29;2020-02-18;en;fr;2029-10-29;SKATEBOARD
47894;018144317;2019-10-29;2020-02-27;de;en;2029-10-29;SCHOKOLAC
47895;018144318;2019-10-29;2020-02-21;de;en;2029-10-29;SEWACONT
47896;018144319;2019-10-29;2020-02-13;en;fr;2029-10-29;ALTEC
47897;018144321;2019-10-29;2020-02-13;en;fr;2029-10-29;ASHLEY & TAYLOR
47898;018144322;2019-10-29;2020-02-13;en;de;2029-10-29;Remedius
47899;018144323;2019-10-29;2020-02-27;de;en;2029-10-29;COMBISTAB
47900;018144324;2019-10-29;2020-02-29;de;en;2029-10-29;DEMILAC
47901;018144325;2019-10-29;2020-02-27;de;en;2029-10-29;LACTOBAKE
47902;018144330;2019-10-29;2020-02-19;en;es;2029-10-29;EngraSun
47903;018144331;2019-10-29;2020-02-19;en;es;2029-10-29;Hyphcos
47904;018144333;2019-10-29;2020-02-19;en;es;2029-10-29;EDIMENS
47905;018144334;2019-10-29;2020-02-13;en;it;2029-10-29;MXH&CaBe
47906;018144335;2019-10-29;2020-02-19;en;es;2029-10-29;GEEKHOM
47907;018144337;2019-10-29;2020-02-21;en;es;2029-10-29;PARMPH
47908;018144338;2019-10-29;2020-02-19;en;es;2029-10-29;POFET
47909;018144345;2019-10-29;2020-05-22;fr;en;2029-10-29;MH53S Mare
47910;018144352;2019-10-29;2020-05-22;en;de;2029-10-29;SPORTSWARE
47911;018144355;2019-10-29;2020-02-13;en;de;2029-10-29;My Talking Tom Friends
47912;018144356;2019-10-29;2020-02-13;en;de;2029-10-29;Talking Tom Sky Run
47913;018144357;2019-10-29;2020-02-13;de;en;2029-10-29;Swarm Analytics
47914;018144358;2019-10-29;2020-02-13;en;de;2029-10-29;SNAIL THINGY
47915;018144360;2019-10-29;2020-02-13;de;en;2029-10-29;Safehero
47916;018144365;2019-10-29;2020-02-11;en;de;2029-10-29;ZAIHUIZHELI
47917;018144368;2019-10-29;2020-02-11;en;de;2029-10-29;ZHELI
47918;018144369;2019-10-29;2020-06-11;fr;en;2029-10-29;CANICOM
47919;018144372;2019-10-29;2020-02-27;en;de;2029-10-29;XEROS
47920;018144376;2019-10-29;2020-05-22;en;es;2029-10-29;THREE BY ONE
47921;018144380;2019-10-29;2020-02-29;pt;en;2029-10-29;HydrUStent
47922;018144381;2019-10-29;2020-05-22;en;fr;2029-10-29;HALTI CONTROL HARNESS
47923;018144382;2019-10-29;2020-02-29;pt;en;2029-10-29;HYDRU
47924;018144387;2019-10-29;2020-06-27;en;fr;2029-10-29;PUFF SENSOR TECHNOLOGY
47925;018144389;2019-10-29;2020-02-13;de;en;2029-10-29;OpenPhase
47926;018144394;2019-10-29;2020-02-13;en;it;2029-10-29;BROADREACH
47927;018144397;2019-10-29;2020-02-27;en;fr;2029-10-29;PORTRAIT
47928;018144399;2019-10-30;2020-02-19;en;de;2029-10-30;YQ WHJB
47929;018144400;2019-10-30;2020-03-26;en;de;2029-10-30;AMYDREAMSTORE
47930;018144401;2019-10-30;2020-02-19;en;de;2029-10-30;XM&LZ
47931;018144402;2019-10-30;2020-02-13;en;de;2029-10-30;EASTHILL
47932;018144403;2019-10-30;2020-05-22;da;en;2029-10-30;HEMP WELLNESS REDEFINED
47933;018144404;2019-10-30;2020-02-19;en;de;2029-10-30;Jeebel
47934;018144406;2019-10-30;2020-02-27;en;de;2029-10-30;VIBEXXX
47935;018144407;2019-10-30;2020-09-11;it;en;2029-10-30;NERO ANTICO
47936;018144409;2019-10-30;2020-05-22;en;de;2029-10-30;TRIED. TESTED. PROVEN.
47937;018144411;2019-10-30;2020-02-15;pl;en;2029-10-30;ELLT
47938;018144412;2019-10-30;2020-02-21;nl;en;2029-10-30;YANGA
47939;018144415;2019-10-30;2020-05-22;en;it;2029-10-30;NEXEO | HDX
47940;018144416;2019-10-30;2020-03-10;cs;en;2029-10-30;SAINT ROMAIN
47941;018144417;2019-10-30;2020-02-26;sv;en;2029-10-30;EPAPERBAG
47942;018144420;2019-10-30;2020-02-15;de;en;2029-10-30;ReviewForest
47943;018144428;2019-10-30;2020-06-16;en;fr;2029-10-30;CAMILLE
47944;018144433;2019-10-30;2020-03-03;de;en;2029-10-30;Fibersys
47945;018144436;2019-10-30;2020-02-15;it;en;2029-10-30;BERTONI
47946;018144438;2019-10-30;2020-02-13;de;en;2029-10-30;Polytope Management
47947;018144439;2019-10-30;2020-02-13;de;en;2029-10-30;Mozubi
47948;018144443;2019-10-30;2020-05-22;de;en;2029-10-30;IR²
47949;018144445;2019-10-30;2020-05-22;de;en;2029-10-30;IR Squared Portrait Feature
47950;018144446;2019-10-30;2020-02-13;it;en;2029-10-30;MARIA LUCA
47951;018144447;2019-10-30;2020-02-13;da;en;2029-10-30;bycph GLASS
47952;018144450;2019-10-30;2020-03-10;pl;en;2029-10-30;EVELINE COSMETICS PLANT DETOX
